ID;Descricao;Nome
643;"user_id=""SABRINACL""";SABRINACL
644;"user_id=""SABRINACL""";SABRINACL
645;"user_id=""SABRINACL""";SABRINACL
646;"user_id=""ROSICLEIAF""";ROSICLEIAF
647;"user_id=""TIERLAC""";TIERLAC
648;"user_id=""TIERLAC""";TIERLAC
649;"user_id=""ROSICLEIAF""";ROSICLEIAF
650;"user_id=""ROSICLEIAF""";ROSICLEIAF
651;"user_id=""ROSICLEIAF""";ROSICLEIAF
652;"user_id=""ROSICLEIAF""";ROSICLEIAF
653;"user_id=""ROSICLEIAF""";ROSICLEIAF
654;"user_id=""MARA""";MARA
655;"user_id=""MARA""";MARA
656;"user_id=""MARA""";MARA
657;"user_id=""MARA""";MARA
658;"user_id=""MARA""";MARA
659;"user_id=""MARA""";MARA
660;"user_id=""MARCELOO""";MARCELOO
661;"user_id=""MARCELOO""";MARCELOO
662;"user_id=""TIERLAC""";TIERLAC
663;"user_id=""TIERLAC""";TIERLAC
664;"user_id=""SABRINACL""";SABRINACL
665;"user_id=""SABRINACL""";SABRINACL
666;"user_id=""FRANCISCOJ""";FRANCISCOJ
669;"user_id=""GISELEU""";GISELEU
670;"user_id=""GISELEU""";GISELEU
671;"user_id=""GISELEU""";GISELEU
672;"user_id=""GISELEU""";GISELEU
673;"user_id=""TIERLAC""";TIERLAC
674;"user_id=""MARA""";MARA
675;"user_id=""MARA""";MARA
676;"user_id=""MARA""";MARA
677;"user_id=""MARA""";MARA
678;"user_id=""TIERLAC""";TIERLAC
679;"user_id=""PILARCD""";PILARCD
680;"user_id=""PILARCD""";PILARCD
681;"user_id=""SABRINACL""";SABRINACL
682;"user_id=""SABRINACL""";SABRINACL
684;"user_id=""SARAHM""";SARAHM
685;"user_id=""PAULAP""";PAULAP
686;"user_id=""SARAHM""";SARAHM
687;"user_id=""PAULAP""";PAULAP
688;"user_id=""MARCOF""";MARCOF
689;"user_id=""MARCOF""";MARCOF
690;"user_id=""PILARCD""";PILARCD
692;"user_id=""PILARCD""";PILARCD
693;"user_id=""MARA""";MARA
694;"user_id=""MARA""";MARA
695;"user_id=""MARA""";MARA
696;"user_id=""MARA""";MARA
697;"user_id=""MARA""";MARA
698;"user_id=""MARA""";MARA
699;"user_id=""ELISABETEP""";ELISABETEP
700;"user_id=""TIERLAC""";TIERLAC
701;"user_id=""ELISABETEP""";ELISABETEP
703;"user_id=""TIERLAC""";TIERLAC
704;"user_id=""SABRINACL""";SABRINACL
705;"user_id=""SABRINACL""";SABRINACL
713;"user_id=""PILARCD""";PILARCD
714;"user_id=""PILARCD""";PILARCD
715;"user_id=""TIERLAC""";TIERLAC
716;"user_id=""TIERLAC""";TIERLAC
717;"user_id=""PILARCD""";PILARCD
718;"user_id=""PILARCD""";PILARCD
719;"user_id=""TIERLAC""";TIERLAC
720;"user_id=""TIERLAC""";TIERLAC
721;"user_id=""PILARCD""";PILARCD
722;"user_id=""PILARCD""";PILARCD
723;"user_id=""MARCELOO""";MARCELOO
724;"user_id=""marceloo""";marceloo
725;"user_id=""MARCELOO""";MARCELOO
726;"user_id=""MARCELOO""";MARCELOO
727;"user_id=""PILARCD""";PILARCD
728;"user_id=""PILARCD""";PILARCD
729;"user_id=""PILARCD""";PILARCD
730;"user_id=""MARCELOO""";MARCELOO
731;"user_id=""PILARCD""";PILARCD
732;"user_id=""MARCELOO""";MARCELOO
733;"user_id=""PILARCD""";PILARCD
738;"user_id=""PILARCD""";PILARCD
739;"user_id=""MARCELOO""";MARCELOO
740;"user_id=""MARCELOO""";MARCELOO
741;"user_id=""NATHALIALC""";NATHALIALC
742;"user_id=""PILARCD""";PILARCD
743;"user_id=""NATHALIALC""";NATHALIALC
744;"user_id=""PILARCD""";PILARCD
745;"user_id=""STEVEN""";STEVEN
746;"user_id=""STEVEN""";STEVEN
747;"user_id=""TIERLAC""";TIERLAC
748;"user_id=""TIERLAC""";TIERLAC
749;"user_id=""TIERLAC""";TIERLAC
750;"user_id=""TIERLAC""";TIERLAC
751;"user_id=""MARCELOO""";MARCELOO
752;"user_id=""MARCELOO""";MARCELOO
753;"user_id=""STEVEN""";STEVEN
754;"user_id=""STEVEN""";STEVEN
755;"user_id=""NATHALIALC""";NATHALIALC
756;"user_id=""JULIO.C""";JULIO.C
757;"user_id=""PILARCD""";PILARCD
758;"user_id=""JULIO.C""";JULIO.C
759;"user_id=""PILARCD""";PILARCD
760;"user_id=""JULIO.C""";JULIO.C
761;"user_id=""JULIO.C""";JULIO.C
762;"user_id=""JULIO.C""";JULIO.C
763;"user_id=""TIERLAC""";TIERLAC
764;"user_id=""TIERLAC""";TIERLAC
765;"user_id=""JULIO.C""";JULIO.C
766;"user_id=""NICOLLEL""";NICOLLEL
767;"user_id=""NICOLLEL""";NICOLLEL
768;"user_id=""NICOLLEL""";NICOLLEL
769;"user_id=""NICOLLEL""";NICOLLEL
770;"user_id=""PAULAP""";PAULAP
771;"user_id=""PAULAP""";PAULAP
772;"user_id=""PAULAP""";PAULAP
773;"user_id=""PAULAP""";PAULAP
774;"user_id=""NATHALIALC""";NATHALIALC
776;"user_id=""PILARCD""";PILARCD
777;"user_id=""PILARCD""";PILARCD
778;"user_id=""LUIZCS""";LUIZCS
779;"user_id=""LUIZCS""";LUIZCS
781;"user_id=""TIERLAC""";TIERLAC
782;"user_id=""TIERLAC""";TIERLAC
783;"user_id=""JULIO.C""";JULIO.C
784;"user_id=""JULIO.C""";JULIO.C
785;"user_id=""JULIO.C""";JULIO.C
786;"user_id=""JULIO.C""";JULIO.C
787;"user_id=""NICOLLEL""";NICOLLEL
788;"user_id=""JULIO.C""";JULIO.C
789;"user_id=""JULIO.C""";JULIO.C
790;"user_id=""NICOLLEL""";NICOLLEL
791;"user_id=""LUIZCS""";LUIZCS
792;"user_id=""LUIZCS""";LUIZCS
793;"user_id=""NATHALIALC""";NATHALIALC
794;"user_id=""JULIO.C""";JULIO.C
795;"user_id=""JULIO.C""";JULIO.C
796;"user_id=""JULIO.C""";JULIO.C
797;"user_id=""JULIO.C""";JULIO.C
799;"user_id=""TIERLAC""";TIERLAC
800;"user_id=""TIERLAC""";TIERLAC
801;"user_id=""NATHALIALC""";NATHALIALC
802;"user_id=""NATHALIALC""";NATHALIALC
803;"user_id=""NATHALIALC""";NATHALIALC
807;"user_id=""NICOLLEL""";NICOLLEL
808;"user_id=""NICOLLEL""";NICOLLEL
810;"user_id=""LUIZCS""";LUIZCS
811;"user_id=""LUIZCS""";LUIZCS
812;"user_id=""NATHALIALC""";NATHALIALC
813;"user_id=""NICOLLEL""";NICOLLEL
814;"user_id=""NICOLLEL""";NICOLLEL
816;"user_id=""TIERLAC""";TIERLAC
817;"user_id=""TIERLAC""";TIERLAC
818;"user_id=""JULIO.C""";JULIO.C
819;"user_id=""JULIO.C""";JULIO.C
820;"user_id=""NICOLLEL""";NICOLLEL
821;"user_id=""NICOLLEL""";NICOLLEL
822;"user_id=""tais""";tais
823;"user_id=""JULIO.C""";JULIO.C
824;"user_id=""JULIO.C""";JULIO.C
825;"user_id=""JULIO.C""";JULIO.C
826;"user_id=""JULIO.C""";JULIO.C
827;"user_id=""JULIO.C""";JULIO.C
828;"user_id=""JULIO.C""";JULIO.C
830;"user_id=""MERI""";MERI
831;"user_id=""MERI""";MERI
832;"user_id=""MERI""";MERI
833;"user_id=""MERI""";MERI
836;"user_id=""LUIZCS""";LUIZCS
837;"user_id=""LUIZCS""";LUIZCS
838;"user_id=""JULIO.C""";JULIO.C
839;"user_id=""NATHALIALC""";NATHALIALC
840;"user_id=""JULIO.C""";JULIO.C
841;"user_id=""STEVEN""";STEVEN
842;"user_id=""STEVEN""";STEVEN
843;"user_id=""STEVEN""";STEVEN
844;"user_id=""STEVEN""";STEVEN
845;"user_id=""NICOLLEL""";NICOLLEL
846;"user_id=""NICOLLEL""";NICOLLEL
847;"user_id=""NATHALIALC""";NATHALIALC
850;"user_id=""MERI""";MERI
852;"user_id=""MERI""";MERI
854;"user_id=""NATHALIALC""";NATHALIALC
855;"user_id=""JULIO.C""";JULIO.C
856;"user_id=""JULIO.C""";JULIO.C
857;"user_id=""DENIS""";DENIS
858;"user_id=""DENIS""";DENIS
859;"user_id=""LUIZCS""";LUIZCS
860;"user_id=""LUIZCS""";LUIZCS
861;"user_id=""STEVEN""";STEVEN
862;"user_id=""STEVEN""";STEVEN
863;"user_id=""NICOLLEL""";NICOLLEL
864;"user_id=""NICOLLEL""";NICOLLEL
865;"user_id=""NATHALIALC""";NATHALIALC
870;"user_id=""MERI""";MERI
871;"user_id=""MERI""";MERI
872;"user_id=""NATHALIALC""";NATHALIALC
873;"user_id=""JULIO.C""";JULIO.C
874;"user_id=""JULIO.C""";JULIO.C
875;"user_id=""NATHALIALC""";NATHALIALC
876;"user_id=""NATHALIALC""";NATHALIALC
877;"user_id=""DENIS""";DENIS
878;"user_id=""NATHALIALC""";NATHALIALC
879;"user_id=""STEVEN""";STEVEN
880;"user_id=""STEVEN""";STEVEN
881;"user_id=""NATHALIALC""";NATHALIALC
882;"user_id=""NICOLLEL""";NICOLLEL
883;"user_id=""NICOLLEL""";NICOLLEL
884;"user_id=""MERI""";MERI
885;"user_id=""MERI""";MERI
886;"user_id=""DENIS""";DENIS
887;"user_id=""NATHALIALC""";NATHALIALC
888;"user_id=""STEVEN""";STEVEN
889;"user_id=""STEVEN""";STEVEN
890;"user_id=""NATHALIALC""";NATHALIALC
891;"user_id=""DENIS""";DENIS
894;"user_id=""NATHALIALC""";NATHALIALC
895;"user_id=""NATHALIALC""";NATHALIALC
896;"user_id=""LUIZCS""";LUIZCS
897;"user_id=""LUIZCS""";LUIZCS
898;"user_id=""LUIZCS""";LUIZCS
899;"user_id=""LUIZCS""";LUIZCS
904;"user_id=""DENIS""";DENIS
905;"user_id=""NATHALIALC""";NATHALIALC
906;"user_id=""NATHALIALC""";NATHALIALC
907;"user_id=""ROSICLEIAF""";ROSICLEIAF
908;"user_id=""ROSICLEIAF""";ROSICLEIAF
909;"user_id=""ROSICLEIAF""";ROSICLEIAF
910;"user_id=""ROSICLEIAF""";ROSICLEIAF
911;"user_id=""NATHALIALC""";NATHALIALC
912;"user_id=""LUIZCS""";LUIZCS
913;"user_id=""NATHALIALC""";NATHALIALC
914;"user_id=""LUIZCS""";LUIZCS
915;"user_id=""TIERLAC""";TIERLAC
916;"user_id=""TIERLAC""";TIERLAC
917;"user_id=""NATHALIALC""";NATHALIALC
918;"user_id=""DENIS""";DENIS
919;"user_id=""NATHALIALC""";NATHALIALC
920;"user_id=""LUIZCS""";LUIZCS
921;"user_id=""TIERLAC""";TIERLAC
922;"user_id=""LUIZCS""";LUIZCS
923;"user_id=""NICOLLEL""";NICOLLEL
924;"user_id=""NICOLLEL""";NICOLLEL
925;"user_id=""NICOLLEL""";NICOLLEL
926;"user_id=""NICOLLEL""";NICOLLEL
927;"user_id=""NATHALIALC""";NATHALIALC
928;"user_id=""NATHALIALC""";NATHALIALC
929;"user_id=""DENIS""";DENIS
930;"user_id=""LUIZCS""";LUIZCS
931;"user_id=""LUIZCS""";LUIZCS
932;"user_id=""TIERLAC""";TIERLAC
933;"user_id=""NICOLLEL""";NICOLLEL
934;"user_id=""NICOLLEL""";NICOLLEL
935;"user_id=""NATHALIALC""";NATHALIALC
936;"user_id=""NATHALIALC""";NATHALIALC
937;"user_id=""DENIS""";DENIS
938;"user_id=""TIERLAC""";TIERLAC
939;"user_id=""NICOLLEL""";NICOLLEL
940;"user_id=""NICOLLEL""";NICOLLEL
941;"user_id=""NATHALIALC""";NATHALIALC
942;"user_id=""NATHALIALC""";NATHALIALC
943;"user_id=""DENIS""";DENIS
946;"user_id=""NICOLLEL""";NICOLLEL
947;"user_id=""NICOLLEL""";NICOLLEL
948;"user_id=""NICOLLEL""";NICOLLEL
949;"user_id=""NICOLLEL""";NICOLLEL
950;"user_id=""NICOLLEL""";NICOLLEL
951;"user_id=""NICOLLEL""";NICOLLEL
952;"user_id=""NICOLLEL""";NICOLLEL
953;"user_id=""NICOLLEL""";NICOLLEL
954;"user_id=""DENIS""";DENIS
955;"user_id=""MERI""";MERI
956;"user_id=""MERI""";MERI
957;"user_id=""FABIANAST""";FABIANAST
958;"user_id=""karenc""";karenc
959;"user_id=""FABIANAST""";FABIANAST
960;"user_id=""FABIANAST""";FABIANAST
961;"user_id=""MERI""";MERI
962;"user_id=""MERI""";MERI
963;"user_id=""MERI""";MERI
964;"user_id=""MERI""";MERI
965;"user_id=""MERI""";MERI
966;"user_id=""ERICKB""";ERICKB
967;"user_id=""FABIANAST""";FABIANAST
968;"user_id=""FABIANAST""";FABIANAST
969;"user_id=""ERICKB""";ERICKB
971;"user_id=""ERICKB""";ERICKB
972;"user_id=""ERICKB""";ERICKB
973;"user_id=""MERI""";MERI
974;"user_id=""MERI""";MERI
975;"user_id=""JUSSARAP""";JUSSARAP
976;"user_id=""JUSSARAP""";JUSSARAP
977;"user_id=""JUSSARAP""";JUSSARAP
978;"user_id=""JUSSARAP""";JUSSARAP
979;"user_id=""JUSSARAP""";JUSSARAP
980;"user_id=""JUSSARAP""";JUSSARAP
982;"user_id=""JUSSARAP""";JUSSARAP
983;"user_id=""FABIANAST""";FABIANAST
984;"user_id=""FABIANAST""";FABIANAST
985;"user_id=""MARCELOI""";MARCELOI
986;"user_id=""MARCELOI""";MARCELOI
987;"user_id=""MARCELOI""";MARCELOI
988;"user_id=""MARCELOI""";MARCELOI
989;"user_id=""JUSSARAP""";JUSSARAP
990;"user_id=""MARCELOI""";MARCELOI
991;"user_id=""MARCELOI""";MARCELOI
992;"user_id=""JUSSARAP""";JUSSARAP
993;"user_id=""JUSSARAP""";JUSSARAP
994;"user_id=""MARCELOI""";MARCELOI
995;"user_id=""MARCELOI""";MARCELOI
996;"user_id=""MARCELOI""";MARCELOI
997;"user_id=""MARCELOI""";MARCELOI
998;"user_id=""MARCELOI""";MARCELOI
999;"user_id=""MARCELOI""";MARCELOI
1000;"user_id=""MARCELOI""";MARCELOI
1001;"user_id=""JUSSARAP""";JUSSARAP
1002;"user_id=""JUSSARAP""";JUSSARAP
1003;"user_id=""MARCELOI""";MARCELOI
1004;"user_id=""MARCELOI""";MARCELOI
1005;"user_id=""MARCELOI""";MARCELOI
1006;"user_id=""ERICKB""";ERICKB
1007;"user_id=""MARCELOI""";MARCELOI
1008;"user_id=""MARCELOI""";MARCELOI
1009;"user_id=""ERICKB""";ERICKB
1010;"user_id=""MARCELOI""";MARCELOI
1011;"user_id=""MARCELOI""";MARCELOI
1012;"user_id=""MERI""";MERI
1013;"user_id=""MERI""";MERI
1014;"user_id=""MARCELOI""";MARCELOI
1015;"user_id=""MARCELOI""";MARCELOI
1016;"user_id=""MARCELOI""";MARCELOI
1017;"user_id=""MARCELOI""";MARCELOI
1018;"user_id=""MARCELOI""";MARCELOI
1019;"user_id=""MARCELOI""";MARCELOI
1020;"user_id=""MARCELOI""";MARCELOI
1021;"user_id=""MARCELOI""";MARCELOI
1022;"user_id=""MARCELOI""";MARCELOI
1023;"user_id=""MARCELOI""";MARCELOI
1024;"user_id=""MARCELOI""";MARCELOI
1025;"user_id=""MARCELOI""";MARCELOI
1026;"user_id=""MARCELOI""";MARCELOI
1027;"user_id=""MARCELOI""";MARCELOI
1028;"user_id=""MARCELOI""";MARCELOI
1029;"user_id=""MARCELOI""";MARCELOI
1030;"user_id=""MARCELOI""";MARCELOI
1031;"user_id=""MARCELOI""";MARCELOI
1032;"user_id=""MARCELOI""";MARCELOI
1033;"user_id=""MARCELOI""";MARCELOI
1034;"user_id=""MARCELOI""";MARCELOI
1035;"user_id=""MARCELOI""";MARCELOI
1036;"user_id=""MARCELOI""";MARCELOI
1037;"user_id=""MARCELOI""";MARCELOI
1038;"user_id=""MARCELOI""";MARCELOI
1039;"user_id=""MARCELOI""";MARCELOI
1040;"user_id=""MARCELOI""";MARCELOI
1041;"user_id=""MARCELOI""";MARCELOI
1042;"user_id=""MARCELOI""";MARCELOI
1043;"user_id=""MARCELOI""";MARCELOI
1044;"user_id=""MARCELOI""";MARCELOI
1045;"user_id=""MARCELOI""";MARCELOI
1046;"user_id=""FABIANAST""";FABIANAST
1047;"user_id=""FABIANAST""";FABIANAST
1048;"user_id=""ERICKB""";ERICKB
1049;"user_id=""ERICKB""";ERICKB
1050;"user_id=""BRENDAR""";BRENDAR
1051;"user_id=""BRENDAR""";BRENDAR
1052;"user_id=""CAROLINEF""";CAROLINEF
1053;"user_id=""CAROLINEF""";CAROLINEF
1054;"user_id=""CAROLINEF""";CAROLINEF
1055;"user_id=""CAROLINEF""";CAROLINEF
1056;"user_id=""CAROLINEF""";CAROLINEF
1057;"user_id=""CAROLINEF""";CAROLINEF
1058;"user_id=""JULIO.C""";JULIO.C
1059;"user_id=""MARCELOI""";MARCELOI
1060;"user_id=""ERICKB""";ERICKB
1061;"user_id=""MARCELOI""";MARCELOI
1062;"user_id=""MARCELOI""";MARCELOI
1063;"user_id=""ERICKB""";ERICKB
1064;"user_id=""DENIS""";DENIS
1065;"user_id=""ELISABETEP""";ELISABETEP
1066;"user_id=""ELISABETEP""";ELISABETEP
1067;"user_id=""JULIO.C""";JULIO.C
1068;"user_id=""MARCELOI""";MARCELOI
1069;"user_id=""MARCELOI""";MARCELOI
1070;"user_id=""MARCELOI""";MARCELOI
1071;"user_id=""ELISABETEP""";ELISABETEP
1072;"user_id=""ELISABETEP""";ELISABETEP
1073;"user_id=""ELISABETEP""";ELISABETEP
1074;"user_id=""ELISABETEP""";ELISABETEP
1075;"user_id=""MARCELOI""";MARCELOI
1076;"user_id=""MARCELOI""";MARCELOI
1077;"user_id=""DENIS""";DENIS
1078;"user_id=""MARCELOI""";MARCELOI
1079;"user_id=""MARCELOI""";MARCELOI
1080;"user_id=""MARCELOI""";MARCELOI
1081;"user_id=""MARCELOI""";MARCELOI
1082;"user_id=""MARCELOI""";MARCELOI
1083;"user_id=""MARCELOI""";MARCELOI
1084;"user_id=""MARCELOI""";MARCELOI
1085;"user_id=""ELISABETEP""";ELISABETEP
1086;"user_id=""ELISABETEP""";ELISABETEP
1087;"user_id=""MARCELOI""";MARCELOI
1088;"user_id=""MARCELOI""";MARCELOI
1089;"user_id=""MARCELOI""";MARCELOI
1090;"user_id=""ELISABETEP""";ELISABETEP
1091;"user_id=""ELISABETEP""";ELISABETEP
1092;"user_id=""ELISABETEP""";ELISABETEP
1093;"user_id=""ELISABETEP""";ELISABETEP
1094;"user_id=""CAROLINEF""";CAROLINEF
1095;"user_id=""CAROLINEF""";CAROLINEF
1096;"user_id=""VITORSO""";VITORSO
1097;"user_id=""CAROLINEF""";CAROLINEF
1098;"user_id=""VITORSO""";VITORSO
1099;"user_id=""EDUARDOC""";EDUARDOC
1100;"user_id=""EDUARDOC""";EDUARDOC
1101;"user_id=""EDUARDOC""";EDUARDOC
1102;"user_id=""EDUARDOC""";EDUARDOC
1103;"user_id=""CAROLINEF""";CAROLINEF
1104;"user_id=""JULIO.C""";JULIO.C
1105;"user_id=""EDUARDOC""";EDUARDOC
1106;"user_id=""EDUARDOC""";EDUARDOC
1107;"user_id=""EVERTON""";EVERTON
1108;"user_id=""EVERTON""";EVERTON
1109;"user_id=""EVERTON""";EVERTON
1110;"user_id=""EVERTON""";EVERTON
1111;"user_id=""EDUARDOC""";EDUARDOC
1112;"user_id=""EDUARDOC""";EDUARDOC
1113;"user_id=""ELISABETEP""";ELISABETEP
1114;"user_id=""ELISABETEP""";ELISABETEP
1115;"user_id=""ELISABETEP""";ELISABETEP
1116;"user_id=""ELISABETEP""";ELISABETEP
1117;"user_id=""CAROLINEF""";CAROLINEF
1118;"user_id=""CAROLINEF""";CAROLINEF
1119;"user_id=""CAROLINEF""";CAROLINEF
1120;"user_id=""CAROLINEF""";CAROLINEF
1121;"user_id=""ELISABETEP""";ELISABETEP
1122;"user_id=""ELISABETEP""";ELISABETEP
1123;"user_id=""ELISABETEP""";ELISABETEP
1124;"user_id=""ELISABETEP""";ELISABETEP
1125;"user_id=""ELISABETEP""";ELISABETEP
1126;"user_id=""ELISABETEP""";ELISABETEP
1127;"user_id=""ELISABETEP""";ELISABETEP
1128;"user_id=""ELISABETEP""";ELISABETEP
1129;"user_id=""ELISABETEP""";ELISABETEP
1130;"user_id=""ELISABETEP""";ELISABETEP
1131;"user_id=""ELISABETEP""";ELISABETEP
1132;"user_id=""STEVEN""";STEVEN
1133;"user_id=""ELISABETEP""";ELISABETEP
1134;"user_id=""ELISABETEP""";ELISABETEP
1135;"user_id=""ELISABETEP""";ELISABETEP
1136;"user_id=""ELISABETEP""";ELISABETEP
1137;"user_id=""ELISABETEP""";ELISABETEP
1138;"user_id=""STEVEN""";STEVEN
1139;"user_id=""STEVEN""";STEVEN
1140;"user_id=""DENIS""";DENIS
1141;"user_id=""DENIS""";DENIS
1142;"user_id=""ELISABETEP""";ELISABETEP
1143;"user_id=""STEVEN""";STEVEN
1144;"user_id=""ELISABETEP""";ELISABETEP
1145;"user_id=""ELISABETEP""";ELISABETEP
1146;"user_id=""ELISABETEP""";ELISABETEP
1147;"user_id=""MARCOF""";MARCOF
1148;"user_id=""JULIO.C""";JULIO.C
1149;"user_id=""MARCOF""";MARCOF
1150;"user_id=""EVERTON""";EVERTON
1151;"user_id=""JUSSARAP""";JUSSARAP
1152;"user_id=""JUSSARAP""";JUSSARAP
1153;"user_id=""EVERTON""";EVERTON
1154;"user_id=""JUSSARAP""";JUSSARAP
1155;"user_id=""JUSSARAP""";JUSSARAP
1156;"user_id=""EDUARDOC""";EDUARDOC
1157;"user_id=""EDUARDOC""";EDUARDOC
1158;"user_id=""EDUARDOC""";EDUARDOC
1159;"user_id=""EDUARDOC""";EDUARDOC
1160;"user_id=""CAROLINEF""";CAROLINEF
1161;"user_id=""CAROLINEF""";CAROLINEF
1162;"user_id=""CAROLINEF""";CAROLINEF
1163;"user_id=""CAROLINEF""";CAROLINEF
1164;"user_id=""JUSSARAP""";JUSSARAP
1165;"user_id=""JUSSARAP""";JUSSARAP
1166;"user_id=""DENIS""";DENIS
1167;"user_id=""JULIO.C""";JULIO.C
1168;"user_id=""EVERTON""";EVERTON
1169;"user_id=""EVERTON""";EVERTON
1170;"user_id=""LEONARDO""";LEONARDO
1171;"user_id=""LEONARDO""";LEONARDO
1172;"user_id=""DENIS""";DENIS
1173;"user_id=""VITORSO""";VITORSO
1174;"user_id=""VITORSO""";VITORSO
1175;"user_id=""EVERTON""";EVERTON
1176;"user_id=""EVERTON""";EVERTON
1177;"user_id=""CLAUDIAG""";CLAUDIAG
1178;"user_id=""CLAUDIAG""";CLAUDIAG
1179;"user_id=""CLAUDIAG""";CLAUDIAG
1180;"user_id=""CLAUDIAG""";CLAUDIAG
1181;"user_id=""DENIS""";DENIS
1182;"user_id=""JUSSARAP""";JUSSARAP
1183;"user_id=""JUSSARAP""";JUSSARAP
1184;"user_id=""JUSSARAP""";JUSSARAP
1185;"user_id=""JUSSARAP""";JUSSARAP
1186;"user_id=""JUSSARAP""";JUSSARAP
1187;"user_id=""JUSSARAP""";JUSSARAP
1188;"user_id=""JUSSARAP""";JUSSARAP
1189;"user_id=""JUSSARAP""";JUSSARAP
1190;"user_id=""JUSSARAP""";JUSSARAP
1191;"user_id=""JUSSARAP""";JUSSARAP
1192;"user_id=""JUSSARAP""";JUSSARAP
1193;"user_id=""JUSSARAP""";JUSSARAP
1194;"user_id=""VITORSO""";VITORSO
1195;"user_id=""JUSSARAP""";JUSSARAP
1196;"user_id=""JUSSARAP""";JUSSARAP
1197;"user_id=""JUSSARAP""";JUSSARAP
1198;"user_id=""JUSSARAP""";JUSSARAP
1199;"user_id=""JUSSARAP""";JUSSARAP
1200;"user_id=""JUSSARAP""";JUSSARAP
1201;"user_id=""CLAUDIAG""";CLAUDIAG
1202;"user_id=""CLAUDIAG""";CLAUDIAG
1203;"user_id=""CARLOSS""";CARLOSS
1204;"user_id=""CARLOSS""";CARLOSS
1205;"user_id=""LOHAYNEAS""";LOHAYNEAS
1206;"user_id=""LOHAYNEAS""";LOHAYNEAS
1207;"user_id=""LOHAYNEAS""";LOHAYNEAS
1208;"user_id=""CARLOSS""";CARLOSS
1209;"user_id=""CARLOSS""";CARLOSS
1210;"user_id=""LOHAYNEAS""";LOHAYNEAS
1211;"user_id=""LOHAYNEAS""";LOHAYNEAS
1212;"user_id=""LOHAYNEAS""";LOHAYNEAS
1213;"user_id=""JUSSARAP""";JUSSARAP
1214;"user_id=""JUSSARAP""";JUSSARAP
1215;"user_id=""JUSSARAP""";JUSSARAP
1216;"user_id=""NATALIAH""";NATALIAH
1217;"user_id=""JUSSARAP""";JUSSARAP
1218;"user_id=""JUSSARAP""";JUSSARAP
1219;"user_id=""JUSSARAP""";JUSSARAP
1220;"user_id=""NATALIAH""";NATALIAH
1221;"user_id=""DENIS""";DENIS
1226;"user_id=""PAULAP""";PAULAP
1227;"user_id=""VITORSO""";VITORSO
1228;"user_id=""PAULAP""";PAULAP
1229;"user_id=""ALANAN""";ALANAN
1230;"user_id=""ALANAN""";ALANAN
1231;"user_id=""CLAUDIAG""";CLAUDIAG
1232;"user_id=""CLAUDIAG""";CLAUDIAG
1233;"user_id=""VANESSAAL""";VANESSAAL
1234;"user_id=""ALANAN""";ALANAN
1235;"user_id=""ALANAN""";ALANAN
1236;"user_id=""VANESSAAL""";VANESSAAL
1237;"user_id=""DENIS""";DENIS
1242;"user_id=""VITORSO""";VITORSO
1243;"user_id=""STEVEN""";STEVEN
1244;"user_id=""CLAUDIAG""";CLAUDIAG
1245;"user_id=""CLAUDIAG""";CLAUDIAG
1246;"user_id=""STEVEN""";STEVEN
1247;"user_id=""STEVEN""";STEVEN
1248;"user_id=""STEVEN""";STEVEN
1249;"user_id=""STEVEN""";STEVEN
1250;"user_id=""ALANAN""";ALANAN
1251;"user_id=""STEVEN""";STEVEN
1252;"user_id=""ALANAN""";ALANAN
1253;"user_id=""STEVEN""";STEVEN
1254;"user_id=""ALANAN""";ALANAN
1255;"user_id=""STEVEN""";STEVEN
1256;"user_id=""ALANAN""";ALANAN
1257;"user_id=""STEVEN""";STEVEN
1258;"user_id=""STEVEN""";STEVEN
1259;"user_id=""DENIS""";DENIS
1260;"user_id=""STEVEN""";STEVEN
1261;"user_id=""STEVEN""";STEVEN
1262;"user_id=""STEVEN""";STEVEN
1263;"user_id=""STEVEN""";STEVEN
1264;"user_id=""STEVEN""";STEVEN
1265;"user_id=""STEVEN""";STEVEN
1266;"user_id=""STEVEN""";STEVEN
1267;"user_id=""STEVEN""";STEVEN
1268;"user_id=""STEVEN""";STEVEN
1269;"user_id=""STEVEN""";STEVEN
1270;"user_id=""ALANAN""";ALANAN
1271;"user_id=""MERI""";MERI
1272;"user_id=""MERI""";MERI
1273;"user_id=""MERI""";MERI
1274;"user_id=""ALANAN""";ALANAN
1275;"user_id=""ALANAN""";ALANAN
1276;"user_id=""DENIS""";DENIS
1277;"user_id=""ALANAN""";ALANAN
1278;"user_id=""MERI""";MERI
1279;"user_id=""JEANSM""";JEANSM
1280;"user_id=""ALANAN""";ALANAN
1281;"user_id=""ALANAN""";ALANAN
1282;"user_id=""ALANAN""";ALANAN
1283;"user_id=""ALANAN""";ALANAN
1284;"user_id=""JEANSM""";JEANSM
1285;"user_id=""JEANSM""";JEANSM
1286;"user_id=""JEANSM""";JEANSM
1287;"user_id=""MERI""";MERI
1288;"user_id=""JEANSM""";JEANSM
1289;"user_id=""JEANSM""";JEANSM
1291;"user_id=""DENIS""";DENIS
1299;"user_id=""MERI""";MERI
1300;"user_id=""MERI""";MERI
1301;"user_id=""ALANAN""";ALANAN
1302;"user_id=""ALANAN""";ALANAN
1303;"user_id=""ALANAN""";ALANAN
1304;"user_id=""ALANAN""";ALANAN
